configuration,notice_id_a,notice_id_b,label,word5_jaccard,candidate_survived,similarity_bin
32x4,N010499,N011269,different,0.0714285714285714,False,"(-0.001, 0.1]"
32x4,N005257,N010502,different,0.0915619389587073,False,"(-0.001, 0.1]"
32x4,N003920,N006487,different,0.1234177215189873,False,"(0.1, 0.2]"
32x4,N011834,N011835,same,0.8736842105263158,True,"(0.8, 0.9]"
32x4,N004364,N007454,different,0.1157613535173642,False,"(0.1, 0.2]"
32x4,N004158,N008744,different,0.1572212065813528,False,"(0.1, 0.2]"
32x4,N005771,N006045,different,0.0828351836037574,False,"(-0.001, 0.1]"
32x4,N001865,N011525,different,0.1589506172839506,False,"(0.1, 0.2]"
32x4,N001362,N001363,same,0.2083333333333333,False,"(0.2, 0.3]"
32x4,N009863,N009866,same,0.280248190279214,True,"(0.2, 0.3]"
32x4,N000175,N002508,different,0.1800573888091822,False,"(0.1, 0.2]"
32x4,N006545,N006546,same,0.6821561338289963,True,"(0.6, 0.7]"
32x4,N000215,N005986,different,0.3366583541147132,True,"(0.3, 0.4]"
32x4,N004433,N011613,different,0.085079365079365,False,"(-0.001, 0.1]"
32x4,N000064,N010912,different,0.0785478547854785,False,"(-0.001, 0.1]"
32x4,N008572,N009975,different,0.1344086021505376,False,"(0.1, 0.2]"
32x4,N000431,N001948,different,0.1157742402315484,False,"(0.1, 0.2]"
32x4,N002598,N004139,different,0.1470349309504467,False,"(0.1, 0.2]"
32x4,N007063,N007064,same,0.6487046632124353,True,"(0.6, 0.7]"
32x4,N008238,N008239,same,0.6111685625646329,True,"(0.6, 0.7]"
32x4,N000518,N009485,different,0.0629084967320261,False,"(-0.001, 0.1]"
32x4,N003093,N003735,different,0.0844529750479846,False,"(-0.001, 0.1]"
32x4,N001977,N007620,different,0.0846297448662103,False,"(-0.001, 0.1]"
32x4,N009205,N009208,same,0.3792434529582929,True,"(0.3, 0.4]"
32x4,N003317,N010218,different,0.1335740072202166,False,"(0.1, 0.2]"
32x4,N006112,N006266,different,0.0989232839838492,False,"(-0.001, 0.1]"
32x4,N003208,N003758,different,0.110684580934101,False,"(0.1, 0.2]"
32x4,N008188,N008190,same,0.9590747330960854,True,"(0.9, 1.0]"
32x4,N003051,N011987,different,0.0884955752212389,False,"(-0.001, 0.1]"
32x4,N001446,N004867,different,0.1058738216098622,False,"(0.1, 0.2]"
32x4,N000895,N009304,different,0.3308270676691729,False,"(0.3, 0.4]"
32x4,N000161,N010769,different,0.0740992522093813,False,"(-0.001, 0.1]"
32x4,N003327,N003328,same,0.6176470588235294,True,"(0.6, 0.7]"
32x4,N008176,N010603,different,0.0986582478295185,False,"(-0.001, 0.1]"
32x4,N001633,N001634,same,0.285921625544267,False,"(0.2, 0.3]"
32x4,N004001,N007546,different,0.4297297297297297,False,"(0.4, 0.5]"
32x4,N000937,N000938,same,0.5021834061135371,True,"(0.5, 0.6]"
32x4,N008048,N008050,same,0.9325551232166018,True,"(0.9, 1.0]"
32x4,N004328,N008917,different,0.1522222222222222,False,"(0.1, 0.2]"
32x4,N004757,N008828,different,0.1517367458866544,False,"(0.1, 0.2]"
32x4,N005397,N005398,same,0.2808290155440414,True,"(0.2, 0.3]"
32x4,N001291,N007292,different,0.1559909570459683,False,"(0.1, 0.2]"
32x4,N007205,N007207,same,0.985358711566618,True,"(0.9, 1.0]"
32x4,N002229,N011361,different,0.3763066202090592,True,"(0.3, 0.4]"
32x4,N005375,N005716,different,0.0989819004524886,False,"(-0.001, 0.1]"
32x4,N002758,N002818,different,0.1445086705202312,False,"(0.1, 0.2]"
32x4,N009564,N011151,different,0.3139890042761148,False,"(0.3, 0.4]"
32x4,N008487,N008488,same,0.8970380818053597,True,"(0.8, 0.9]"
32x4,N007856,N007858,same,0.5937873357228196,True,"(0.5, 0.6]"
32x4,N000647,N001025,different,0.086284610431423,False,"(-0.001, 0.1]"
32x4,N003489,N010336,different,0.1485249237029501,False,"(0.1, 0.2]"
32x4,N000327,N009318,different,0.1621621621621621,False,"(0.1, 0.2]"
32x4,N005431,N006150,different,0.1001990710019907,False,"(0.1, 0.2]"
32x4,N002684,N004549,different,0.0852309694209499,False,"(-0.001, 0.1]"
32x4,N005744,N007062,different,0.080028328611898,False,"(-0.001, 0.1]"
32x4,N004248,N011184,different,0.1342828077314344,True,"(0.1, 0.2]"
32x4,N003020,N003021,same,0.3939393939393939,False,"(0.3, 0.4]"
32x4,N000160,N003947,different,0.1815980629539951,False,"(0.1, 0.2]"
32x4,N006712,N008335,different,0.1577928363988383,False,"(0.1, 0.2]"
32x4,N000843,N005365,different,0.1390274314214463,False,"(0.1, 0.2]"
32x4,N011628,N011629,same,0.2601449275362318,False,"(0.2, 0.3]"
32x4,N000026,N011332,different,0.3570391872278665,False,"(0.3, 0.4]"
32x4,N003058,N009240,different,0.1333333333333333,False,"(0.1, 0.2]"
32x4,N000396,N000397,same,0.3152920962199312,False,"(0.3, 0.4]"
32x4,N006146,N006401,different,0.094521372667068,False,"(-0.001, 0.1]"
32x4,N007004,N011967,different,0.1545643153526971,False,"(0.1, 0.2]"
32x4,N002229,N002230,same,0.3728029602220166,False,"(0.3, 0.4]"
32x4,N002088,N011862,different,0.2764084507042254,False,"(0.2, 0.3]"
32x4,N004709,N004711,same,0.9244444444444444,True,"(0.9, 1.0]"
32x4,N001940,N002621,different,0.1055099648300117,False,"(0.1, 0.2]"
32x4,N004803,N004804,same,0.841091492776886,True,"(0.8, 0.9]"
32x4,N003748,N011207,different,0.0830924855491329,False,"(-0.001, 0.1]"
32x4,N001623,N010411,different,0.0740169622205088,False,"(-0.001, 0.1]"
32x4,N002821,N007053,different,0.2627627627627628,True,"(0.2, 0.3]"
32x4,N001977,N006802,different,0.3533434650455927,False,"(0.3, 0.4]"
32x4,N000993,N011320,different,0.1631912964641886,False,"(0.1, 0.2]"
32x4,N008784,N011076,different,0.3138479001135074,True,"(0.3, 0.4]"
32x4,N001137,N005072,different,0.1214488636363636,False,"(0.1, 0.2]"
32x4,N007487,N007491,same,0.4421437271619975,True,"(0.4, 0.5]"
32x4,N002401,N005487,different,0.1476793248945147,False,"(0.1, 0.2]"
32x4,N001101,N002086,different,0.1072625698324022,False,"(0.1, 0.2]"
32x4,N004655,N010935,different,0.3268456375838926,False,"(0.3, 0.4]"
32x4,N004085,N004086,same,0.8783943329397875,True,"(0.8, 0.9]"
32x4,N003125,N003127,same,0.8840399002493765,True,"(0.8, 0.9]"
32x4,N001101,N001666,different,0.1078184110970996,False,"(0.1, 0.2]"
32x4,N001141,N001142,same,0.2220956719817767,False,"(0.2, 0.3]"
32x4,N006480,N008863,different,0.0788423153692614,False,"(-0.001, 0.1]"
32x4,N000817,N011666,different,0.2837370242214533,False,"(0.2, 0.3]"
32x4,N000219,N003185,different,0.1503215434083601,False,"(0.1, 0.2]"
32x4,N001988,N006863,different,0.1072925398155909,False,"(0.1, 0.2]"
32x4,N009478,N009479,same,0.622093023255814,True,"(0.6, 0.7]"
32x4,N001784,N005288,different,0.0949806949806949,False,"(-0.001, 0.1]"
32x4,N001436,N002155,different,0.06843853820598,False,"(-0.001, 0.1]"
32x4,N006423,N011777,different,0.1448066717210007,False,"(0.1, 0.2]"
32x4,N006565,N006569,same,0.272189349112426,False,"(0.2, 0.3]"
32x4,N003427,N006396,different,0.1789473684210526,False,"(0.1, 0.2]"
32x4,N009745,N009848,different,0.3070866141732283,False,"(0.3, 0.4]"
32x4,N002762,N002765,same,0.6002202643171806,True,"(0.6, 0.7]"
32x4,N000065,N000124,different,0.1021437578814628,False,"(0.1, 0.2]"
32x4,N001140,N008945,different,0.1195198329853862,False,"(0.1, 0.2]"
32x4,N002973,N002974,same,0.7129455909943715,True,"(0.7, 0.8]"
32x4,N006774,N006775,same,0.3181818181818182,True,"(0.3, 0.4]"
32x4,N011429,N011433,same,0.5985853227232537,True,"(0.5, 0.6]"
32x4,N009822,N009823,same,0.2852729145211122,False,"(0.2, 0.3]"
32x4,N009371,N009372,same,0.625,True,"(0.6, 0.7]"
32x4,N001006,N009138,different,0.2263157894736842,False,"(0.2, 0.3]"
32x4,N000723,N009281,different,0.0880195599022004,False,"(-0.001, 0.1]"
32x4,N000259,N003124,different,0.1635311143270622,False,"(0.1, 0.2]"
32x4,N002544,N002792,different,0.3598360655737705,False,"(0.3, 0.4]"
32x4,N002931,N008664,different,0.2419354838709677,False,"(0.2, 0.3]"
32x4,N000990,N002132,different,0.2771699489423778,True,"(0.2, 0.3]"
32x4,N005946,N007449,different,0.1117678667383127,False,"(0.1, 0.2]"
32x4,N004307,N010960,different,0.1471984805318138,False,"(0.1, 0.2]"
32x4,N005835,N008645,different,0.3813084112149533,True,"(0.3, 0.4]"
32x4,N001422,N004687,different,0.2548476454293629,False,"(0.2, 0.3]"
32x4,N007233,N007728,different,0.0721997300944669,False,"(-0.001, 0.1]"
32x4,N009592,N009782,different,0.1672,False,"(0.1, 0.2]"
32x4,N011533,N011534,same,0.5235803657362849,True,"(0.5, 0.6]"
32x4,N005300,N005301,same,0.9293044469783353,True,"(0.9, 1.0]"
32x4,N005855,N007938,different,0.1415384615384615,False,"(0.1, 0.2]"
32x4,N007921,N007922,same,0.5435244161358811,True,"(0.5, 0.6]"
32x4,N001521,N006976,different,0.2919605077574048,False,"(0.2, 0.3]"
32x4,N000725,N008406,different,0.2877094972067039,False,"(0.2, 0.3]"
32x4,N004174,N006820,different,0.1487481590574374,False,"(0.1, 0.2]"
32x4,N000607,N004665,different,0.1477170993733214,False,"(0.1, 0.2]"
32x4,N003228,N006079,different,0.1407942238267148,False,"(0.1, 0.2]"
32x4,N010506,N010507,same,0.5048231511254019,True,"(0.5, 0.6]"
32x4,N010699,N010700,same,0.527363184079602,True,"(0.5, 0.6]"
32x4,N001185,N004181,different,0.2413509060955519,False,"(0.2, 0.3]"
32x4,N005027,N005028,same,0.9024767801857584,True,"(0.9, 1.0]"
32x4,N001758,N009092,different,0.1349557522123893,False,"(0.1, 0.2]"
32x4,N002928,N003582,different,0.0769716088328075,False,"(-0.001, 0.1]"
32x4,N003050,N008741,different,0.3537300922045264,False,"(0.3, 0.4]"
32x4,N004158,N011487,different,0.1392045454545454,False,"(0.1, 0.2]"
32x4,N000139,N007621,different,0.1408582089552238,False,"(0.1, 0.2]"
32x4,N007036,N007038,same,0.3094098883572568,False,"(0.3, 0.4]"
32x4,N002201,N002648,different,0.1412056151940545,False,"(0.1, 0.2]"
32x4,N000003,N000843,different,0.3449074074074074,False,"(0.3, 0.4]"
32x4,N007190,N008966,different,0.1497277676950998,False,"(0.1, 0.2]"
32x4,N010033,N010034,same,0.9582712369597616,True,"(0.9, 1.0]"
32x4,N005989,N005990,same,0.5709057639524245,True,"(0.5, 0.6]"
32x4,N002242,N004023,different,0.134,False,"(0.1, 0.2]"
32x4,N000443,N004578,different,0.0691624365482233,False,"(-0.001, 0.1]"
32x4,N005743,N005744,same,0.3746283448959365,False,"(0.3, 0.4]"
32x4,N003903,N006662,different,0.0873124147339699,False,"(-0.001, 0.1]"
32x4,N011033,N011036,same,0.5340572556762093,True,"(0.5, 0.6]"
32x4,N006643,N006644,same,0.3333333333333333,True,"(0.3, 0.4]"
32x4,N003720,N006775,different,0.2016348773841962,True,"(0.2, 0.3]"
32x4,N003418,N007053,different,0.1395193591455273,False,"(0.1, 0.2]"
32x4,N003804,N005139,different,0.1006389776357827,False,"(0.1, 0.2]"
32x4,N002540,N007668,different,0.0836261419536191,False,"(-0.001, 0.1]"
32x4,N008366,N008369,same,0.8988529718456726,True,"(0.8, 0.9]"
32x4,N010742,N010743,same,0.5047418335089568,True,"(0.5, 0.6]"
32x4,N004746,N004760,different,0.1681005956320317,False,"(0.1, 0.2]"
32x4,N007368,N009303,different,0.2859574468085106,False,"(0.2, 0.3]"
32x4,N007396,N007397,same,0.9009433962264152,True,"(0.9, 1.0]"
32x4,N001143,N009969,different,0.2577235772357724,False,"(0.2, 0.3]"
32x4,N002468,N002469,same,0.9352869352869352,True,"(0.9, 1.0]"
32x4,N007220,N011663,different,0.1265646731571627,False,"(0.1, 0.2]"
32x4,N005926,N007181,different,0.1407471763683753,False,"(0.1, 0.2]"
32x4,N003437,N005168,different,0.0696721311475409,False,"(-0.001, 0.1]"
32x4,N000355,N000372,different,0.1086691086691086,False,"(0.1, 0.2]"
32x4,N010682,N010683,same,0.935093509350935,True,"(0.9, 1.0]"
32x4,N004567,N008956,different,0.1710193765796124,False,"(0.1, 0.2]"
32x4,N008093,N008094,same,0.3982947624847747,True,"(0.3, 0.4]"
32x4,N004447,N004449,same,0.3492063492063492,False,"(0.3, 0.4]"
32x4,N001475,N004007,different,0.1066387872451646,False,"(0.1, 0.2]"
32x4,N001138,N009030,different,0.0905263157894736,False,"(-0.001, 0.1]"
32x4,N004140,N010723,different,0.2790697674418604,False,"(0.2, 0.3]"
32x4,N007477,N007828,different,0.3167655786350148,False,"(0.3, 0.4]"
32x4,N008284,N009896,different,0.1411462788708297,False,"(0.1, 0.2]"
32x4,N006759,N008551,different,0.1343065693430657,False,"(0.1, 0.2]"
32x4,N004856,N010634,different,0.313182811361981,False,"(0.3, 0.4]"
32x4,N003022,N010880,different,0.1012965964343598,False,"(0.1, 0.2]"
32x4,N001271,N001372,different,0.1405353728489483,False,"(0.1, 0.2]"
32x4,N002952,N006725,different,0.1591448931116389,False,"(0.1, 0.2]"
32x4,N009630,N010560,different,0.2610294117647059,False,"(0.2, 0.3]"
32x4,N002342,N008733,different,0.1140724946695096,False,"(0.1, 0.2]"
32x4,N002631,N007528,different,0.1314741035856573,False,"(0.1, 0.2]"
32x4,N002957,N003701,different,0.1141950832672482,False,"(0.1, 0.2]"
32x4,N011515,N011516,same,0.4451476793248945,False,"(0.4, 0.5]"
32x4,N004013,N005436,different,0.0877862595419847,False,"(-0.001, 0.1]"
32x4,N010144,N010145,same,0.950354609929078,True,"(0.9, 1.0]"
32x4,N004509,N004511,same,0.6730103806228374,True,"(0.6, 0.7]"
32x4,N003868,N011674,different,0.152,False,"(0.1, 0.2]"
32x4,N008357,N009838,different,0.1414141414141414,False,"(0.1, 0.2]"
32x4,N005241,N005242,same,0.8484375,True,"(0.8, 0.9]"
32x4,N008230,N009234,different,0.0799207397622192,False,"(-0.001, 0.1]"
32x4,N000666,N000923,different,0.0755523877405559,False,"(-0.001, 0.1]"
32x4,N003267,N005780,different,0.1529105125977411,False,"(0.1, 0.2]"
32x4,N001044,N001720,different,0.09875,False,"(-0.001, 0.1]"
32x4,N011522,N011523,same,0.5862068965517241,True,"(0.5, 0.6]"
32x4,N009330,N010526,different,0.1628919860627177,False,"(0.1, 0.2]"
32x4,N003319,N008808,different,0.3280788177339901,False,"(0.3, 0.4]"
32x4,N006178,N006182,same,0.3955296404275996,True,"(0.3, 0.4]"
32x4,N002814,N005953,different,0.1319857312722948,False,"(0.1, 0.2]"
32x4,N007615,N007616,same,0.6785714285714286,True,"(0.6, 0.7]"
32x4,N007876,N007877,same,0.4831261101243339,True,"(0.4, 0.5]"
32x4,N004729,N004730,same,0.4846870838881491,False,"(0.4, 0.5]"
32x4,N005862,N006116,different,0.3430749682337992,False,"(0.3, 0.4]"
32x4,N000562,N005787,different,0.0849335302806499,False,"(-0.001, 0.1]"
32x4,N007575,N009140,different,0.0734966592427616,False,"(-0.001, 0.1]"
32x4,N011000,N011001,same,0.2851239669421487,False,"(0.2, 0.3]"
32x4,N006167,N009175,different,0.1465076660988075,False,"(0.1, 0.2]"
32x4,N004662,N009916,different,0.106290672451193,False,"(0.1, 0.2]"
32x4,N010431,N010432,same,0.8757062146892656,True,"(0.8, 0.9]"
32x4,N001509,N001510,same,0.6080617495711835,True,"(0.6, 0.7]"
32x4,N000737,N002287,different,0.1294212218649517,False,"(0.1, 0.2]"
32x4,N001764,N001765,same,0.5420118343195266,True,"(0.5, 0.6]"
32x4,N004877,N006275,different,0.1703810208483105,False,"(0.1, 0.2]"
32x4,N002351,N006165,different,0.2677642980935875,False,"(0.2, 0.3]"
32x4,N009140,N009547,different,0.3079448456992777,False,"(0.3, 0.4]"
32x4,N007104,N007105,same,0.9476635514018692,True,"(0.9, 1.0]"
32x4,N000463,N000465,same,0.6717557251908397,True,"(0.6, 0.7]"
32x4,N001124,N011201,different,0.1432225063938619,False,"(0.1, 0.2]"
32x4,N004151,N010614,different,0.3766122098022356,False,"(0.3, 0.4]"
32x4,N003957,N007645,different,0.1379038613081166,False,"(0.1, 0.2]"
32x4,N003941,N009735,different,0.095561035758323,False,"(-0.001, 0.1]"
32x4,N000647,N008088,different,0.0801498127340823,False,"(-0.001, 0.1]"
32x4,N002017,N005475,different,0.2821522309711286,True,"(0.2, 0.3]"
32x4,N000323,N006510,different,0.1636726546906187,False,"(0.1, 0.2]"
32x4,N008539,N008542,same,0.3689024390243902,False,"(0.3, 0.4]"
32x4,N002578,N006004,different,0.3570843570843571,False,"(0.3, 0.4]"
32x4,N001918,N002086,different,0.1120646138313982,False,"(0.1, 0.2]"
32x4,N002507,N002508,same,0.9279711884753902,True,"(0.9, 1.0]"
32x4,N001934,N011090,different,0.2501878287002254,True,"(0.2, 0.3]"
32x4,N004269,N011588,different,0.2105263157894736,False,"(0.2, 0.3]"
32x4,N005629,N006728,different,0.1042810098792535,False,"(0.1, 0.2]"
32x4,N008009,N008010,same,0.3585086042065009,False,"(0.3, 0.4]"
32x4,N009840,N009841,same,0.3700680272108843,False,"(0.3, 0.4]"
16x8,N010018,N010020,same,0.1987315010570824,False,"(0.1, 0.2]"
16x8,N007876,N008565,different,0.1113412739513205,False,"(0.1, 0.2]"
16x8,N005451,N005452,same,0.2737588652482269,False,"(0.2, 0.3]"
16x8,N008464,N010231,different,0.0694533762057877,False,"(-0.001, 0.1]"
16x8,N000420,N001104,different,0.1614906832298136,False,"(0.1, 0.2]"
16x8,N004781,N005219,different,0.1937984496124031,False,"(0.1, 0.2]"
16x8,N007021,N010547,different,0.2564745196324143,False,"(0.2, 0.3]"
16x8,N004413,N008734,different,0.0787623066104078,False,"(-0.001, 0.1]"
16x8,N007783,N007784,same,0.2463576158940397,False,"(0.2, 0.3]"
16x8,N001104,N001107,same,0.2630385487528344,False,"(0.2, 0.3]"
16x8,N006958,N006959,same,0.4536271808999081,False,"(0.4, 0.5]"
16x8,N003107,N007431,different,0.2796327212020033,False,"(0.2, 0.3]"
16x8,N010497,N011446,different,0.3457573354480571,False,"(0.3, 0.4]"
16x8,N002561,N003545,different,0.0775193798449612,False,"(-0.001, 0.1]"
16x8,N004217,N007965,different,0.3402317880794702,False,"(0.3, 0.4]"
16x8,N006099,N006100,same,0.5925597874224978,False,"(0.5, 0.6]"
16x8,N009010,N009562,different,0.0893617021276595,False,"(-0.001, 0.1]"
16x8,N005332,N005333,same,0.8181818181818182,True,"(0.8, 0.9]"
16x8,N008288,N010448,different,0.2705501618122977,False,"(0.2, 0.3]"
16x8,N002391,N009409,different,0.086021505376344,False,"(-0.001, 0.1]"
16x8,N001001,N007428,different,0.1213292117465224,False,"(0.1, 0.2]"
16x8,N002919,N002920,same,0.9424141749723144,True,"(0.9, 1.0]"
16x8,N007223,N008301,different,0.1638418079096045,False,"(0.1, 0.2]"
16x8,N005352,N007867,different,0.086410635155096,False,"(-0.001, 0.1]"
16x8,N007893,N007894,same,0.852017937219731,True,"(0.8, 0.9]"
16x8,N002670,N007972,different,0.2815186246418338,False,"(0.2, 0.3]"
16x8,N006038,N008642,different,0.0982519590114526,False,"(-0.001, 0.1]"
16x8,N004523,N007453,different,0.1600771456123433,False,"(0.1, 0.2]"
16x8,N006491,N010563,different,0.3231750531537916,False,"(0.3, 0.4]"
16x8,N002902,N010086,different,0.1457725947521866,False,"(0.1, 0.2]"
16x8,N001013,N003939,different,0.1738056013179571,False,"(0.1, 0.2]"
16x8,N002612,N004456,different,0.097020097020097,False,"(-0.001, 0.1]"
16x8,N003308,N005945,different,0.0843621399176954,False,"(-0.001, 0.1]"
16x8,N002811,N007128,different,0.1680161943319838,False,"(0.1, 0.2]"
16x8,N007478,N011108,different,0.1066152858060372,False,"(0.1, 0.2]"
16x8,N001760,N001761,same,0.9550173010380624,True,"(0.9, 1.0]"
16x8,N004944,N009237,different,0.105890603085554,False,"(0.1, 0.2]"
16x8,N008261,N008262,same,0.5982378854625551,False,"(0.5, 0.6]"
16x8,N003630,N009918,different,0.1227272727272727,False,"(0.1, 0.2]"
16x8,N003948,N008608,different,0.0788243152972612,False,"(-0.001, 0.1]"
16x8,N008997,N008998,same,0.473972602739726,False,"(0.4, 0.5]"
16x8,N004789,N005917,different,0.1609281437125748,False,"(0.1, 0.2]"
16x8,N003672,N008071,different,0.4044016506189821,False,"(0.4, 0.5]"
16x8,N009235,N009236,same,0.3705103969754253,False,"(0.3, 0.4]"
16x8,N001817,N002597,different,0.3341213553979511,False,"(0.3, 0.4]"
16x8,N000985,N000986,same,0.1965020576131687,False,"(0.1, 0.2]"
16x8,N000993,N010660,different,0.1422413793103448,False,"(0.1, 0.2]"
16x8,N003269,N010318,different,0.1720351390922401,False,"(0.1, 0.2]"
16x8,N011750,N011966,different,0.1679073614557485,False,"(0.1, 0.2]"
16x8,N010357,N010360,same,0.9702048417132216,True,"(0.9, 1.0]"
16x8,N001163,N001165,same,0.968,True,"(0.9, 1.0]"
16x8,N011255,N011732,different,0.1723534558180227,False,"(0.1, 0.2]"
16x8,N007191,N011803,different,0.0794198895027624,False,"(-0.001, 0.1]"
16x8,N003422,N008330,different,0.0906084656084656,False,"(-0.001, 0.1]"
16x8,N004762,N011915,different,0.3286274509803921,False,"(0.3, 0.4]"
16x8,N006325,N006326,same,0.8105395232120451,True,"(0.8, 0.9]"
16x8,N003658,N003661,same,0.8946459412780656,True,"(0.8, 0.9]"
16x8,N010135,N010136,same,0.9823008849557522,True,"(0.9, 1.0]"
16x8,N003079,N011928,different,0.3535087719298245,False,"(0.3, 0.4]"
16x8,N000268,N009659,different,0.4272151898734177,False,"(0.4, 0.5]"
16x8,N001173,N001174,same,0.564042303172738,False,"(0.5, 0.6]"
16x8,N004065,N007546,different,0.2972718720602069,False,"(0.2, 0.3]"
16x8,N000702,N007932,different,0.0748256182625237,False,"(-0.001, 0.1]"
16x8,N009387,N009517,different,0.1550079491255961,False,"(0.1, 0.2]"
16x8,N000358,N007166,different,0.1524822695035461,False,"(0.1, 0.2]"
16x8,N007841,N011872,different,0.0900621118012422,False,"(-0.001, 0.1]"
16x8,N000576,N000577,same,0.1786055396370582,False,"(0.1, 0.2]"
16x8,N003372,N008041,different,0.1540785498489426,False,"(0.1, 0.2]"
16x8,N006470,N009323,different,0.3245481927710843,False,"(0.3, 0.4]"
16x8,N001685,N001686,same,0.6132848043676069,False,"(0.6, 0.7]"
16x8,N002358,N005690,different,0.1574225122349102,False,"(0.1, 0.2]"
16x8,N002216,N002218,same,0.8135338345864662,True,"(0.8, 0.9]"
16x8,N003837,N007101,different,0.2532281205164993,False,"(0.2, 0.3]"
16x8,N008995,N010419,different,0.1475548060708263,False,"(0.1, 0.2]"
16x8,N001394,N003813,different,0.104594330400782,False,"(0.1, 0.2]"
16x8,N003816,N009648,different,0.3646308113035551,False,"(0.3, 0.4]"
16x8,N000883,N003126,different,0.0866721177432543,False,"(-0.001, 0.1]"
16x8,N010748,N011807,different,0.1994750656167979,False,"(0.1, 0.2]"
16x8,N006050,N007874,different,0.1027278003482298,False,"(0.1, 0.2]"
16x8,N011687,N011688,same,0.9830220713073003,True,"(0.9, 1.0]"
16x8,N000036,N011140,different,0.1267232237539766,False,"(0.1, 0.2]"
16x8,N000051,N000052,same,0.953307392996109,True,"(0.9, 1.0]"
16x8,N001105,N007889,different,0.0680218921032056,False,"(-0.001, 0.1]"
16x8,N004491,N004492,same,0.5182926829268293,True,"(0.5, 0.6]"
16x8,N004978,N009682,different,0.1228222996515679,False,"(0.1, 0.2]"
16x8,N008379,N008380,same,0.864406779661017,True,"(0.8, 0.9]"
16x8,N001189,N011628,different,0.0988745980707395,False,"(-0.001, 0.1]"
16x8,N000183,N001889,different,0.4340425531914894,False,"(0.4, 0.5]"
16x8,N006225,N006227,same,0.210412147505423,False,"(0.2, 0.3]"
16x8,N002447,N007313,different,0.1302857142857142,False,"(0.1, 0.2]"
16x8,N005321,N005322,same,0.9304123711340206,True,"(0.9, 1.0]"
16x8,N004563,N004564,same,0.3852106620808254,False,"(0.3, 0.4]"
16x8,N001497,N001498,same,0.4645799011532125,False,"(0.4, 0.5]"
16x8,N002729,N008105,different,0.1562252180808881,False,"(0.1, 0.2]"
16x8,N000314,N008220,different,0.1233552631578947,False,"(0.1, 0.2]"
16x8,N001902,N009227,different,0.3510758776896942,False,"(0.3, 0.4]"
16x8,N001376,N009439,different,0.2835011618900077,False,"(0.2, 0.3]"
16x8,N003019,N009498,different,0.1111111111111111,False,"(0.1, 0.2]"
16x8,N003883,N004988,different,0.0938851142680667,False,"(-0.001, 0.1]"
16x8,N004822,N007764,different,0.1306501547987616,False,"(0.1, 0.2]"
16x8,N000255,N007615,different,0.2618296529968454,False,"(0.2, 0.3]"
16x8,N005676,N011302,different,0.1440329218106996,False,"(0.1, 0.2]"
16x8,N003403,N007889,different,0.0820143884892086,False,"(-0.001, 0.1]"
16x8,N002476,N005891,different,0.0907894736842105,False,"(-0.001, 0.1]"
16x8,N004988,N009224,different,0.114792899408284,False,"(0.1, 0.2]"
16x8,N001677,N011151,different,0.1003562945368171,False,"(0.1, 0.2]"
16x8,N006731,N006732,same,0.8859060402684564,True,"(0.8, 0.9]"
16x8,N002200,N009548,different,0.0974297668858338,False,"(-0.001, 0.1]"
16x8,N001873,N001874,same,0.8815426997245179,True,"(0.8, 0.9]"
16x8,N006820,N010293,different,0.1648351648351648,False,"(0.1, 0.2]"
16x8,N004096,N007060,different,0.2082683307332293,False,"(0.2, 0.3]"
16x8,N003135,N003543,different,0.1820448877805486,False,"(0.1, 0.2]"
16x8,N006564,N007387,different,0.1912144702842377,False,"(0.1, 0.2]"
16x8,N004906,N008027,different,0.184,False,"(0.1, 0.2]"
16x8,N000145,N007083,different,0.09125,False,"(-0.001, 0.1]"
16x8,N008087,N008088,same,0.3101010101010101,False,"(0.3, 0.4]"
16x8,N007153,N007701,different,0.3163418290854572,False,"(0.3, 0.4]"
16x8,N010825,N010826,same,0.6002143622722401,False,"(0.6, 0.7]"
16x8,N006905,N006906,same,0.9791955617198336,True,"(0.9, 1.0]"
16x8,N001863,N002786,different,0.0989922940130409,False,"(-0.001, 0.1]"
16x8,N001735,N005403,different,0.2863475177304964,False,"(0.2, 0.3]"
16x8,N009982,N009985,same,0.1882519462137296,False,"(0.1, 0.2]"
16x8,N008801,N011616,different,0.1529105125977411,False,"(0.1, 0.2]"
16x8,N003201,N011795,different,0.3049967553536664,False,"(0.3, 0.4]"
16x8,N009040,N010335,different,0.0883002207505518,False,"(-0.001, 0.1]"
16x8,N000276,N000278,same,0.2373923739237392,False,"(0.2, 0.3]"
16x8,N001338,N001340,same,0.9699570815450644,True,"(0.9, 1.0]"
16x8,N011118,N011119,same,0.8378698224852071,True,"(0.8, 0.9]"
16x8,N000768,N000770,same,0.6359039190897599,False,"(0.6, 0.7]"
16x8,N001515,N006807,different,0.1460494812450119,False,"(0.1, 0.2]"
16x8,N009100,N009150,different,0.1350040420371867,False,"(0.1, 0.2]"
16x8,N000437,N010413,different,0.090455396132252,False,"(-0.001, 0.1]"
16x8,N008497,N008498,same,0.5399201596806387,False,"(0.5, 0.6]"
16x8,N007145,N007146,same,0.4770114942528735,False,"(0.4, 0.5]"
16x8,N007053,N010560,different,0.2483271375464684,False,"(0.2, 0.3]"
16x8,N008280,N010910,different,0.1444256756756756,False,"(0.1, 0.2]"
16x8,N001364,N001365,same,0.8190104166666666,True,"(0.8, 0.9]"
